committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136599,F3P,4071620191659583346,23,500059621,1340976,ORG,ORGANIZATION,,,SOUTHWEST AIRLINES,DALLAS,TX,75235,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-09 00:00:00,1296.84,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.213,4071620191659630710,,500059617,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136599,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136455,F3P,4071620191659583346,23,500061684,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,"FOOD AND BEVERAGE, TRAVEL EXPENSE, MILEAGE",MATERIALS,,,,2019-06-19 00:00:00,1297.48,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.116,4071620191659629847,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136455,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136176,F3P,4071620191659583346,23,500062293,1340976,IND,INDIVIDUAL,,,"ALVAREZ, EDWARD",DES MOINES,IA,503150334,,,,,FIELDWORK CONSULTING,OTHER,,,,2019-06-28 00:00:00,1300.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.363,4071620191659628170,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136176,Operating Expenditures,ALVAREZ,EDWARD,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936757,F3P,4101520191674204872,23,500063612,1357668,IND,INDIVIDUAL,,,"ALVAREZ, EDWARD",SUNLAND,CA,910402549,,,,,HEALTH INSURANCE,OTHER,,,,2019-07-01 00:00:00,1300.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.233,4102520191675424337,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936757,Operating Expenditures,ALVAREZ,EDWARD,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136468,F3P,4071620191659583346,23,500059277,1340976,ORG,ORGANIZATION,,,MARRIOTT CORPORATE,BETHESDA,MD,208171102,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-02 00:00:00,1316.45,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.125,4071620191659629923,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136468,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136468,F3P,4071620191659583346,23,500059248,1340976,ORG,ORGANIZATION,,,MARRIOTT CORPORATE,BETHESDA,MD,208171102,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-03 00:00:00,1316.45,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.125,4071620191659629925,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136468,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136108,F3P,4071620191659583346,23,500059899,1340976,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,,,,,CREDIT CARD PROCESSING FEES,OTHER,,,,2019-04-10 00:00:00,1324.90,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.317,4071620191659627760,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136108,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936818,F3P,4101520191674204872,23,500063948,1357668,IND,INDIVIDUAL,,,"OLIVAS, CELIA M.",WASHINGTON,DC,200026442,,,,,SALARY,ADMINISTRATIVE,,,,2019-07-15 00:00:00,1335.14,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.274,4102520191675424705,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936818,Operating Expenditures,OLIVAS,CELIA,M.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136445,F3P,4071620191659583346,23,500060731,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.109,4071620191659629789,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136445,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136449,F3P,4071620191659583346,23,500060732,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-30 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.112,4071620191659629813,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136449,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136450,F3P,4071620191659583346,23,500060733,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-15 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.114,4071620191659629815,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136450,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136454,F3P,4071620191659583346,23,500060734,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-31 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.116,4071620191659629843,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136454,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136455,F3P,4071620191659583346,23,500060735,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-14 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.116,4071620191659629845,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136455,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136463,F3P,4071620191659583346,23,500061596,1340976,IND,INDIVIDUAL,,,"KEOSIAN, CHRISTOPHER",WASHINGTON,DC,200011033,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-28 00:00:00,1336.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.121,4071620191659629893,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136463,Operating Expenditures,KEOSIAN,CHRISTOPHER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136543,F3P,4071620191659583346,23,500059643,1340976,ORG,ORGANIZATION,,,SACCO & SACCO INSURANCE BROKERS LLC,FOLSOM,CA,956304726,,,,,INSURANCE,OTHER,,,,2019-04-12 00:00:00,1338.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.177,4071620191659630377,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136543,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136250,F3P,4071620191659583346,23,500060673,1340976,IND,INDIVIDUAL,,,"BASU-DUTTA, KUNAL",OAKLAND,CA,946072446,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1348.75,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.411,4071620191659628613,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136250,Operating Expenditures,BASU-DUTTA,KUNAL,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136262,F3P,4071620191659583346,23,500061588,1340976,IND,INDIVIDUAL,,,"BROWN, KATLYN E.",WEST DES MOINES,IA,502661247,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-28 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.419,4071620191659628683,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136262,Operating Expenditures,BROWN,KATLYN,E.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136400,F3P,4071620191659583346,23,500059517,1340976,IND,INDIVIDUAL,,,"HANKERSON, CODY",SIOUX CITY,IA,511041644,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-15 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.081,4071620191659629513,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136400,Operating Expenditures,HANKERSON,CODY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136400,F3P,4071620191659583346,23,500059534,1340976,IND,INDIVIDUAL,,,"HANKERSON, CODY",SIOUX CITY,IA,511041644,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-29 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.081,4071620191659629515,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136400,Operating Expenditures,HANKERSON,CODY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136401,F3P,4071620191659583346,23,500060714,1340976,IND,INDIVIDUAL,,,"HANKERSON, CODY",SIOUX CITY,IA,511041644,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.081,4071620191659629519,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136401,Operating Expenditures,HANKERSON,CODY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136402,F3P,4071620191659583346,23,500060715,1340976,IND,INDIVIDUAL,,,"HANKERSON, CODY",SIOUX CITY,IA,511041644,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-30 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.081,4071620191659629525,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136402,Operating Expenditures,HANKERSON,CODY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136402,F3P,4071620191659583346,23,500060716,1340976,IND,INDIVIDUAL,,,"HANKERSON, CODY",SIOUX CITY,IA,511041644,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-15 00:00:00,1359.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.082,4071620191659629527,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136402,Operating Expenditures,HANKERSON,CODY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136605,F3P,4071620191659583346,23,500061577,1340976,ORG,ORGANIZATION,,,THE TUCKER GROUP,PLEASANT HILL,CA,945235508,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-06 00:00:00,1374.66,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.217,4071620191659630750,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136605,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136681,F3P,4071620191659583346,23,500060818,1340976,IND,INDIVIDUAL,,,"WALSH, REDMOND",WASHINGTON,DC,200162238,,,,,TRAVEL EXPENSES - PER DIEM,MATERIALS,,,,2019-04-16 00:00:00,1375.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.269,4071620191659631204,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136681,Operating Expenditures,WALSH,REDMOND,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136387,F3P,4071620191659583346,23,500060738,1340976,IND,INDIVIDUAL,,,"FLORES LAGUNAS, FATIMA",OMAHA,NE,681051037,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-15 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.502,4071620191659629439,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136387,Operating Expenditures,FLORES LAGUNAS,FATIMA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136388,F3P,4071620191659583346,23,500060739,1340976,IND,INDIVIDUAL,,,"FLORES LAGUNAS, FATIMA",OMAHA,NE,681051037,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-31 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.502,4071620191659629441,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136388,Operating Expenditures,FLORES LAGUNAS,FATIMA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136388,F3P,4071620191659583346,23,500062241,1340976,IND,INDIVIDUAL,,,"FLORES LAGUNAS, FATIMA",OMAHA,NE,681051037,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-14 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.502,4071620191659629445,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136388,Operating Expenditures,FLORES LAGUNAS,FATIMA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136389,F3P,4071620191659583346,23,500060740,1340976,IND,INDIVIDUAL,,,"FLORES LAGUNAS, FATIMA",OMAHA,NE,681051037,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-28 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.502,4071620191659629447,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136389,Operating Expenditures,FLORES LAGUNAS,FATIMA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136494,F3P,4071620191659583346,23,500059510,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-15 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630079,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136494,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136494,F3P,4071620191659583346,23,500059538,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-29 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630081,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136494,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136495,F3P,4071620191659583346,23,500060741,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630085,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136495,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136495,F3P,4071620191659583346,23,500060742,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-30 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630087,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136495,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136495,F3P,4071620191659583346,23,500060743,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-15 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630089,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136495,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136496,F3P,4071620191659583346,23,500060744,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-05-31 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.145,4071620191659630091,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136496,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136496,F3P,4071620191659583346,23,500060745,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-14 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.147,4071620191659630095,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136496,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136497,F3P,4071620191659583346,23,500061597,1340976,IND,INDIVIDUAL,,,"MILES, JAKOB I.",SIOUX CITY,IA,51106,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-28 00:00:00,1380.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.147,4071620191659630097,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136497,Operating Expenditures,MILES,JAKOB,I.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136515,F3P,4071620191659583346,23,500060767,1340976,IND,INDIVIDUAL,,,"OLIVE, ISABELLA",SEWICKLEY,PA,151438710,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-14 00:00:00,1381.59,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.158,4071620191659630205,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136515,Operating Expenditures,OLIVE,ISABELLA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136515,F3P,4071620191659583346,23,500061601,1340976,IND,INDIVIDUAL,,,"OLIVE, ISABELLA",SEWICKLEY,PA,151438710,,,,,SALARY,ADMINISTRATIVE,,,,2019-06-28 00:00:00,1381.59,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.158,4071620191659630207,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136515,Operating Expenditures,OLIVE,ISABELLA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136405,F3P,4071620191659583346,23,500059507,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-15 00:00:00,1385.05,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.084,4071620191659629547,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136405,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136264,F3P,4071620191659583346,23,500059616,1340976,IND,INDIVIDUAL,,,"BRUGGENTHIES, MICHELLE",DES MOINES,IA,503092457,,,,,TRAVEL EXPENSES - MILEAGE,MATERIALS,,,,2019-04-05 00:00:00,1387.94,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.421,4071620191659628697,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136264,Operating Expenditures,BRUGGENTHIES,MICHELLE,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136372,F3P,4071620191659583346,23,500060691,1340976,IND,INDIVIDUAL,,,"FARLEY, KEVIN",SAN RAMON,CA,945832639,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1389.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.491,4071620191659629346,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136372,Operating Expenditures,FARLEY,KEVIN,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136373,F3P,4071620191659583346,23,500060694,1340976,IND,INDIVIDUAL,,,"FARLEY, KEVIN",SAN RAMON,CA,945832639,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-30 00:00:00,1389.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.493,4071620191659629352,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136373,Operating Expenditures,FARLEY,KEVIN,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136406,F3P,4071620191659583346,23,500059535,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,SALARY,ADMINISTRATIVE,,,,2019-03-29 00:00:00,1398.95,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.084,4071620191659629551,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136406,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136407,F3P,4071620191659583346,23,500060717,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-15 00:00:00,1398.95,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.086,4071620191659629559,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136407,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136409,F3P,4071620191659583346,23,500060720,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,SALARY,ADMINISTRATIVE,,,,2019-04-30 00:00:00,1398.95,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.086,4071620191659629567,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136409,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
